Max,Min,Mean,Std,RMS,Skewness,Kurtosis,Crest Factor,Form Factor,Fault
0.374,-0.471,-0.0926019775390624,0.0633324154716936,0.1121874465746739,0.0169971163235132,1.4420247131243338,3.333706322935687,-1.211501628324834,Normal
0.376,-0.627,-0.0896030761718749,0.062162017181694,0.1090538091988595,0.0136429987643541,1.6322143828970574,3.4478392159082167,-1.21707662122754,Normal
0.376,-0.601,-0.0928515380859375,0.0626676523753847,0.1120202968189875,0.0297914593362558,1.248806018319052,3.3565345805820765,-1.2064452471999831,Normal
0.327,-0.525,-0.0933643798828125,0.0631899730604815,0.11273767179431,-0.0031140675470627,1.1295660294030734,2.900538877515688,-1.2075019609814164,Normal
0.349,-0.522,-0.0929856201171875,0.0628658725839918,0.1122423583014465,0.0198962665140098,1.213222490592389,3.1093430793987693,-1.2070937222335054,Normal
0.251,-0.43,-0.09890517578125,0.0623741823909503,0.1169302246701264,0.0301436705656136,0.9822655722711202,2.1465793015287518,-1.1822457596025382,Normal
0.332,-0.466,-0.0554001220703125,0.0739432754452928,0.0923939826095884,-0.0483587150198616,0.4446190995563506,3.593307601024936,-1.6677577441494489,Normal
0.256,-0.532,-0.0964097412109375,0.061853149575715,0.1145449994944331,0.0196992791853576,1.2748122350108266,2.234929513552808,-1.1881060778268973,Normal
0.449,-0.505,-0.0748444091796875,0.0648274471255839,0.0990160637663862,-0.059643493069668,0.970729478055274,4.534617747069296,-1.32295871998491,Normal
0.286,-0.464,-0.085981591796875,0.063308350691457,0.1067739834647086,-0.0238468874678582,1.1175546889818504,2.678555119136581,-1.2418237582406486,Normal
0.305,-0.466,-0.1040092773437499,0.0630412963531844,0.1216225217341292,0.0332687746022623,1.049382854981619,2.507759218039729,-1.1693430128561286,Normal
0.347,-0.54,-0.084994970703125,0.0633210342759114,0.1059886811744979,0.0027302790481292,1.271136334556057,3.273934500880383,-1.2469994435870906,Normal
0.413,-0.442,-0.092273828125,0.0624877389264821,0.1114409329778279,0.0415479827326426,1.20614689283018,3.705999124057669,-1.2077198404174043,Normal
0.317,-0.525,-0.0925431396484375,0.062360699573499,0.1115929863588755,-0.0257204104174162,1.0555675783881275,2.840680318210584,-1.2058482863538735,Normal
0.337,-0.454,-0.0922985107421875,0.0621360795580961,0.1112646089644313,0.009957489645956,1.2888776013608814,3.028815749559062,-1.2054865031920268,Normal
0.43,-0.574,-0.0927968505859374,0.062473762767228,0.1118665777861553,0.0093937320124353,1.4071081745361154,3.8438647942014463,-1.205499724180377,Normal
0.3,-0.449,-0.092581591796875,0.0627187416232177,0.1118252907633012,0.0277961347454908,1.161796519991478,2.6827562705381647,-1.207856643992978,Normal
0.315,-0.522,-0.0935286865234375,0.0637393451952133,0.113182243048994,-0.0202059843987478,1.4650709684117098,2.7831220827072984,-1.210133994778506,Normal
0.347,-0.515,-0.09254423828125,0.0633187934753487,0.1121320996132324,0.0024412486857623,1.163493350979925,3.094564368248496,-1.2116594365653883,Normal
0.347,-0.508,-0.054143408203125,0.0735929172487525,0.0913635260729596,-0.105249500015697,0.3601986251383509,3.7980145350661942,-1.6874358136118666,Normal
0.271,-0.53,-0.0926392578125,0.0634903741129781,0.1123074408901604,0.0329018807559313,1.1596773545026036,2.413019100533553,-1.2123093766302446,Normal
0.31,-0.527,-0.0928217041015625,0.0635507816306894,0.1124920974872026,0.0321402427011013,1.287933640986747,2.755749131935834,-1.2119158829934586,Normal
0.332,-0.569,-0.0911270019531249,0.0632990885564048,0.1109540773265706,-0.0365008466591681,1.31049553085803,2.99222892929681,-1.2175762940565584,Normal
0.359,-0.488,-0.1131828369140625,0.067646515210694,0.1318570964039111,0.0288447956514098,1.1288393135264965,2.722644512816311,-1.1649919722725062,Normal
0.271,-0.662,-0.16058720703125,0.0939110119651922,0.1860304112665873,0.0747010295648538,-0.2205977267061358,1.4567510664245569,-1.158438550029618,Normal
0.315,-0.479,-0.090879736328125,0.0638249840892103,0.1110524903603443,-0.0160848701465213,1.4647773216917672,2.836496497988334,-1.2219719691899722,Normal
0.278,-0.522,-0.0929294189453125,0.0629023020312015,0.1122162194481108,-0.0460244176833312,1.2513349604975694,2.4773602369356973,-1.2075424631046954,Normal
0.415,-0.537,-0.0936614501953125,0.0633997412753056,0.1131012657465714,0.002479342271064,1.356414253870339,3.669278122226325,-1.207554073855583,Normal
0.249,-0.479,-0.0920818359375,0.0626390740445339,0.1113670611736393,-0.0062372265643753,1.2042697879183102,2.235849607378689,-1.2094357159562834,Normal
0.334,-0.515,-0.0943180419921874,0.0637432604185304,0.1138375908684234,0.0371821368175571,1.155611912033514,2.934004465941714,-1.2069545599542109,Normal
0.52,-0.625,-0.0935324462890625,0.0646266643819445,0.1136873884388196,0.0337935174032189,2.122810418271502,4.5739462146220005,-1.2154861008068598,Normal
0.376,-0.581,-0.0939175537109374,0.0633667997981217,0.113295013926757,0.0006712754167533,1.8320891257284329,3.318769175871028,-1.2063241582660904,Normal
0.386,-0.544,-0.0929314208984375,0.0638114551868579,0.1127299933096847,0.0368329781117587,1.7524842177656437,3.4241109102136216,-1.2130449768209677,Normal
0.369,-0.5,-0.0971077636718749,0.063428646920043,0.1159871233929385,0.0220399257235372,1.477799295091934,3.181387633435051,-1.194416584289352,Normal
0.337,-0.671,-0.096800048828125,0.063910978395723,0.1159946675094376,-0.0035036146120384,1.4643342052523636,2.9053059699712547,-1.19829141528011,Normal
0.337,-0.486,-0.0909202880859375,0.0629500292904279,0.1105852984240629,-0.0156146335517478,1.5250326000853711,3.047421355302596,-1.216288473696192,Normal
0.437,-0.552,-0.0783273681640625,0.0656020523400714,0.1021699603878951,-0.0094488505060008,1.477230764272564,4.277186741982673,-1.3043966978935455,Normal
0.405,-0.491,-0.0921314208984375,0.0633721368137567,0.1118218600880645,0.000164926590471,1.450109537252926,3.621832078996405,-1.213721214734473,Normal
0.327,-0.574,-0.0919463134765625,0.0641026048413277,0.112085539604699,-0.0324272171267822,1.4574974336624642,2.9174146919688013,-1.2190324480303405,Normal
0.535,-0.554,-0.0898883544921875,0.0640127203837969,0.1103514594579165,-0.001630109224971,1.7816317486451734,4.848146119934436,-1.2276502343527438,Normal
0.378,-0.515,-0.0933566650390625,0.0633585497761984,0.1128258602069814,0.0348081998040719,1.5391193454422885,3.350295750518109,-1.2085463866963604,Normal
0.364,-0.525,-0.0660711425781249,0.0685517489635192,0.0952083160102099,-0.0858171854477178,1.0830093659301552,3.8231954439879536,-1.4409969662267013,Normal
0.283,-0.43,-0.0905540283203125,0.0630837160000796,0.1103607272189916,0.013841698508598,1.0737918920261222,2.5643180063360376,-1.2187279712020969,Normal
0.342,-0.479,-0.0926770507812499,0.0630018332095326,0.112063240289663,0.0077190509486098,1.6034019044077583,3.0518482163820404,-1.2091800434410795,Normal
0.303,-0.483,-0.09287607421875,0.0628999238764331,0.1121707136205374,0.0335221917143534,1.328625531307833,2.7012398354263785,-1.2077460698472569,Normal
